x	y	name
3	0	ş.n
3	60	çık
3	48	😐le
3	48	😕le
3	1	ıtt
3	0	i̇.
3	1	ümr
3	62	örü
3	20	ale
3	0	üft
3	0	ğ.g
3	3	şʼd
3	48	😠le
3	2	ızg
3	9	ü′c
3	2	önk
3	4	özn
3	9	ü′y
3	48	😿le
3	25	şʼm
3	1	ürt
3	23	ğʼn
3	61	öve
3	52	çük
3	8	öçl
3	9	ş´c
3	2	ümü
3	17	ötü
3	0	üçı
3	8	ç´l
3	3	çom
3	10	ütm
3	8	üʼl
3	48	😬le
3	6	üçs
3	0	çnü
3	3	öng
3	48	😻le
3	1	ült
3	0	ç.g
3	81	çar
3	48	😔le
3	5	üve
3	0	ü.′
3	0	ökd
3	23	ç’n
3	2	özk
3	9	ğ'c
3	2	üça
3	0	çü.
3	0	i̇k
3	23	ü´n
3	8	ü'l
3	56	şık
3	51	şom
3	2	öna
3	75	aşı
3	7	ıst
3	2	özm
3	3	üsk
3	9	ğʼy
3	5	çeş
3	0	ş.′
3	9	ğ’c
3	0	ç.′
3	0	çöt
3	1	ökü
3	0	ü.´
3	3	ı’d
3	2	şof
3	55	örs
3	11	şun
3	48	😎le
3	0	ünz
3	2	ötl
3	92	şiş
3	0	i̇v
3	3	üʼd
3	56	çığ
3	10	övm
3	0	öğb
3	0	ö.´
3	1	şöf
3	5	ş’s
3	2	ıkı
3	116	çek
3	105	çağ
3	1	şöh
3	45	öd’
3	8	ö'l
3	56	öcü
3	8	ali
3	3	ıhh
3	53	şov
3	0	ö.d
3	48	😑le
3	0	i̇d
3	0	i̇ü
3	0	ğ.s
3	0	übü
3	0	üds
3	1	ç’ 
3	54	çöp
3	0	ü.’
3	4	ön 
3	14	özr
3	48	😈le
3	1	ünk
3	8	ısk
3	1	çöv
3	1	ğ´ 
3	23	çʼn
3	57	ütü
3	48	😦le
3	24	şar
3	9	ö′y
3	48	😓le
3	8	örd
3	45	öç'
3	0	i̇g
3	54	çir
3	9	ö´c
3	10	özs
3	5	öpt
3	64	ışı
3	77	üst
3	14	öğr
3	48	😃le
3	1	şni
3	9	ö’y
3	0	çhd
3	2	çıp
3	0	ğ. 
3	0	ötv
3	25	öʼm
3	55	şat
3	16	önc
3	1	ças
3	8	şir
3	0	üna
3	0	i̇l
3	0	i̇n
3	8	üçl
3	3	ücr
3	0	öys
3	61	ölü
3	23	ı’n
3	50	üye
3	0	ğ.ʼ
3	1	çıy
3	48	😱le
3	7	şil
3	1	önt
3	2	ümi
3	0	ökl
3	9	ğʼc
3	48	😏le
3	7	şur
3	208	üçb
3	0	çs'
3	4	üfü
3	8	ş´l
3	0	ö.′
3	0	öşl
3	23	ı'n
3	0	öşm
3	2	ürp
3	10	özl
3	25	ğ'm
3	0	ü.s
3	8	öʼl
3	0	i̇ş
3	61	öpe
3	5	öts
3	48	😽le
3	0	i̇ʼ
3	37	üçü
3	0	üba
3	1	şüh
3	1	ömü
3	0	çgm
3	5	ç's
3	92	çöz
3	0	üsg
3	10	üzm
3	3	ğ'd
3	0	şih
3	5	ğ′s
3	0	ğ.i
3	2	çıv
3	0	çyg
3	0	ümn
3	59	örn
3	56	çor
3	2	şas
3	9	ı'y
3	48	😉le
3	0	übh
3	0	i̇´
3	36	ünü
3	0	ö.n
3	17	üçe
3	55	şen
3	0	ğ.l
3	1	ölg
3	0	öi̇
3	9	ı′c
3	61	çam
3	10	özy
3	0	i̇e
3	0	çeb
3	6	özg
3	25	ğ´m
3	5	örg
3	5	üşs
3	0	i̇f
3	1	üls
3	0	üfe
3	2	çub
3	23	ç´n
3	8	ı´l
3	2	ısm
3	1	şüy
3	0	üço
3	7	çör
3	0	i̇t
3	4	çür
3	9	şem
3	23	ğ’n
3	2	ööf
3	48	😲le
3	5	ş′s
3	0	çül
3	54	şef
3	1	ıtı
3	1	çıd
3	8	ğʼl
3	1	öfk
3	0	şot
3	5	öğü
3	52	ırk
3	23	ş´n
3	3	şav
3	2	çop
3	48	😧le
3	50	ırz
3	50	örk
3	0	üçh
3	25	ş'm
3	0	i̇z
3	13	özd
3	0	ö.g
3	9	şır
3	8	ş’l
3	6	öçç
3	2	şed
3	61	öle
3	6	çol
3	0	ç.'
3	48	😚le
3	1	şüp
3	0	i̇m
3	0	ğ.'
3	3	ş'd
3	53	ürk
3	210	üçy
3	0	üçd
3	52	çöm
3	0	özu
3	91	çav
3	0	ö.e
3	48	çok
3	0	i̇a
3	1	çün
3	48	😌le
3	1	öçk
3	3	üsc
3	9	ısl
3	6	öyl
3	0	ğ.y
3	0	ü.n
3	3	ü´d
3	23	ö’n
3	4	üto
3	9	ğ′c
3	0	şıb
3	9	ö´y
3	55	çiz
3	7	şul
3	45	öd'
3	7	önd
3	1	şop
3	2	âşı
3	48	😢le
3	59	şıp
3	24	çoğ
3	4	öny
3	2	ırı
3	9	öʼc
3	0	ütğ
3	5	ğ's
3	48	😶le
3	0	üğr
3	2	ızd
3	1	ööö
3	0	ülm
3	1	şis
3	12	çen
3	0	i̇y
3	3	öçc
3	14	ömr
3	0	ş.’
3	0	örh
3	3	ğ´d
3	0	önn
3	3	ğʼd
3	0	öğd
3	45	öç’
3	0	üak
3	58	çıt
3	48	😴le
3	49	öğe
3	9	ş'y
3	0	ödp
3	0	üğü
3	5	çʼs
3	49	şek
3	0	ş.´
3	3	şec
3	0	şıh
3	0	ürg
3	0	ökk
3	9	ğ′y
3	48	😝le
3	0	şuğ
3	0	ürm
3	48	😳le
3	0	üsü
3	51	çöğ
3	1	şup
3	61	şal
3	0	ü.e
3	55	şeş
3	0	çüc
3	9	ş’y
3	48	😸le
3	12	ami
3	48	😷le
3	13	övü
3	3	çed
3	64	şan
3	3	şik
3	9	şʼc
3	9	ı´y
3	1	şiv
3	0	çoş
3	2	üfl
3	1	şid
3	0	ökʼ
3	1	şez
3	9	ı´c
3	109	çal
3	48	😇le
3	54	çul
3	4	öçt
3	1	önv
3	9	ö'c
3	2	ığr
3	5	ç’s
3	0	ö.y
3	5	öps
3	2	öç 
3	66	öte
3	0	âsa
3	50	çeç
3	0	öss
3	50	çiy
3	0	ç.s
3	7	üçk
3	2	çaş
3	0	çü'
3	25	ç´m
3	48	😤le
3	0	şüc
3	0	i̇ö
3	66	öde
3	1	şüm
3	52	çis
3	0	i̇ç
3	8	şʼl
3	52	şaş
3	5	şʼs
3	1	şşl
3	1	öme
3	1	ğ′ 
3	1	ökç
3	58	şeb
3	0	i̇p
3	3	şos
3	1	örc
3	48	😛le
3	2	çuk
3	0	ç.d
3	0	üke
3	1	üse
3	48	😜le
3	6	çep
3	5	ğ´s
3	0	i̇′
3	1	şea
3	0	ş.e
3	48	😋le
3	1	öşü
3	1	şno
3	3	ühü
3	55	şok
3	15	ıtr
3	50	şua
3	52	ört
3	40	ödü
3	9	ç′y
3	0	üks
3	8	ğ´l
3	9	ıʼc
3	7	ade
3	6	öks
3	0	ğ.′
3	0	i̇ğ
3	0	çsc
3	3	şin
3	1	öka
3	27	öne
3	0	üz′
4	1	çözg
4	16	ı'da
4	2	çört
4	53	ö'cü
4	5	😚led
4	53	ısla
4	40	çıtı
4	6	şens
4	5	😳led
4	6	çiğs
4	58	ıran
4	0	ğ.ec
4	1	şarı
4	0	ğ.in
4	0	ügüc
4	49	ülke
4	25	öcüm
4	0	i̇cm
4	0	ç.´i
4	5	ılıd
4	10	😌lem
4	2	çöml
4	16	ç´de
4	1	özsa
4	5	ılıs
4	14	ö’ye
4	0	ügeʼ
4	1	öz d
4	0	çekr
4	0	şüra
4	5	şʼms
4	0	çygm
4	0	ğ.’c
4	47	😓let
4	2	şerm
4	9	atiy
4	11	çizm
4	0	çedc
4	0	üçbö
4	10	☹lem
4	10	😾lem
4	54	çıra
4	2	😆lei
4	1	ğ′mt
4	13	övdü
4	0	i̇tb
4	0	şuğu
4	5	çöks
4	47	😊let
4	0	çs.′
4	0	ö.üc
4	62	özle
4	0	i̇de
4	43	😭len
4	0	üfe´
4	0	çhds
4	22	😃ley
4	5	😝led
4	50	âlem
4	0	ş.in
4	44	öğe’
4	1	ç’ m
4	51	😫ler
4	2	😩lei
4	45	çöl´
4	0	öşme
4	0	şıhl
4	2	şang
4	0	çü.y
4	52	ü’sü
4	5	öksü
4	0	ümek
4	0	i̇no
4	10	😎lem
4	0	ülez
4	50	ş´le
4	2	şimi
4	0	çikh
4	0	i̇ye
4	0	şaik
4	10	😊lem
4	51	😱ler
4	2	ürpe
4	3	öpüc
4	0	ö.de
4	49	övgü
4	0	i̇yr
4	0	üakt
4	8	ıral
4	63	çiti
4	10	😤lem
4	64	çele
4	0	ülme
4	2	😭lei
4	51	alem
4	0	ü.ec
4	53	ç′ci
4	30	ürey
4	0	ödek
4	51	şeyh
4	14	öpüğ
4	5	ısıd
4	54	ü’ce
4	2	😽lei
4	7	şaht
4	22	😩ley
4	51	😐ler
4	1	çöğu
4	3	çiçe
4	0	ökde
4	0	ğ.le
4	2	çeşi
4	0	i̇ki
4	1	çıtp
4	19	şala
4	0	ğ.´c
4	0	öğde
4	43	😺len
4	0	i̇hh
4	5	şimd
4	0	şia´
4	1	çam 
4	0	i̇vr
4	0	i̇ma
4	23	özüʼ
4	0	çulp
4	0	i̇çg
4	36	çulu
4	0	üngü
4	10	çıng
4	5	😣led
4	0	ğ.’n
4	36	ıtrı
4	5	😪led
4	43	😯len
4	22	😽ley
4	10	😱lem
4	2	şece
4	0	çeve
4	1	ölçu
4	10	😩lem
4	22	😝ley
4	10	😜lem
4	0	üçük
4	0	ömer
4	2	😦lei
4	45	çeç'
4	10	😋lem
4	53	ş´ci
4	45	çul′
4	0	üngö
4	0	çivr
4	0	üak´
4	0	çhdc
4	2	çöre
4	0	i̇öc
4	0	üfen
4	49	üzgü
4	51	😟ler
4	12	üzse
4	1	çerg
4	14	öğre
4	2	ğ′nc
4	2	ışıı
4	0	üçol
4	17	şakk
4	52	ç’si
4	51	üfül
4	50	öcüʼ
4	1	şümu
4	0	öymü
4	2	şöva
4	0	i̇sm
4	38	ılık
4	2	ğ´mc
4	0	i̇ül
4	0	üçda
4	4	çiyd
4	2	önbe
4	5	😺les
4	0	öğüş
4	22	😞ley
4	0	i̇.´
4	43	😽len
4	0	ş.ec
4	49	çete
4	50	ö'le
4	50	şort
4	52	çʼli
4	0	şint
4	0	i̇la
4	2	😐lei
4	8	çiğl
4	0	üges
4	51	şair
4	14	öldü
4	1	çurç
4	52	öbür
4	38	ölük
4	0	i̇sd
4	0	çsce
4	2	😢lei
4	0	ö.´d
4	47	😟let
4	55	ödün
4	36	çiyi
4	3	çükc
4	0	i̇mg
4	5	☹les
4	2	😥lei
4	5	😄led
4	0	i̇dr
4	0	ümni
4	0	i̇zh
4	0	i̇rl
4	47	😵let
4	22	😷ley
4	47	😀let
4	1	şutö
4	10	😘lem
4	0	öykʼ
4	5	😣les
4	50	ıʼla
4	16	şehr
4	1	ı’sa
4	1	ızga
4	5	😽led
4	0	ütğm
4	0	i̇na
4	24	örne
4	11	örtm
4	3	üyed
4	54	ı’ca
4	93	üzme
4	0	çs'd
4	5	şant
4	0	ü.'n
4	5	😻led
4	0	örle
4	1	çorb
4	2	ötsü
4	49	şale
4	1	çant
4	2	😖lei
4	0	i̇zs
4	50	üzüm
4	2	şapk
4	10	😝lem
4	54	üʼce
4	10	şall
4	2	😡lei
4	0	ürgü
4	10	😙lem
4	15	şekk
4	61	önle
4	51	😧ler
4	0	çnün
4	43	☻len
4	3	çişc
4	0	i̇ön
4	0	i̇sp
4	44	öge'
4	0	üdsl
4	9	asiy
4	10	😟lem
4	5	😂led
4	52	üçlü
4	0	örhe
4	47	😽let
4	49	şüyu
4	51	şirk
4	49	şive
4	0	üds′
4	0	çhdl
4	5	😬led
4	1	üçel
4	5	üyes
4	53	önlü
4	1	çemç
4	0	ökle
4	0	özçı
4	45	şah´
4	0	ş.ʼd
4	0	çed'
4	0	i̇şa
4	0	üçki
4	0	üds'
4	0	ü.ün
4	50	şavk
4	0	öğet
4	0	özi̇
4	0	çıbı
4	43	😠len
4	0	i̇mr
4	1	şişh
4	0	i̇lş
4	0	i̇ly
4	0	ö.yl
4	0	üçsa
4	2	ııhh
4	9	çevi
4	1	çopu
4	5	😮led
4	22	😆ley
4	0	şia′
4	0	öym.
4	1	ıttı
4	0	şiaʼ
4	0	şora
4	1	şiri
4	0	üke'
4	5	😿led
4	5	☻led
4	0	ümüt
4	0	i̇ns
4	0	ğ.se
4	5	😲led
4	5	😦led
4	5	😱les
4	0	üaks
4	86	ısın
4	3	şere
4	9	şuay
4	50	ç′le
4	9	üyec
4	45	çiy′
4	0	şeby
4	0	çeşp
4	0	ğ.ʼl
4	0	çinh
4	0	i̇aü
4	5	😏led
4	0	ğ.ye
4	22	😴ley
4	2	😞lei
4	1	ülse
4	0	i̇pa
4	5	ö′ms
4	2	şera
4	0	ünay
4	5	😜led
4	1	şifr
4	0	übab
4	51	😳ler
4	2	😜lei
4	8	çapr
4	13	öptü
4	5	😏les
4	5	şuyu
4	9	çals
4	1	çakş
4	0	şabe
4	47	😗let
4	0	i̇tü
4	62	çava
4	52	ğʼli
4	43	😜len
4	37	ömür
4	45	şey’
4	45	şip’
4	4	ı’ns
4	2	ç’nc
4	14	ç′ye
4	0	üds´
4	1	çeti
4	3	çink
4	0	şirv
4	51	şaki
4	22	😀ley
4	0	şıhh
4	19	çoğa
4	0	öys.
4	10	😭lem
4	54	şʼce
4	8	şokl
4	0	i̇lt
4	51	😦ler
4	51	😆ler
4	36	ırkı
4	2	😫lei
4	22	😦ley
4	7	çokt
4	0	çnü’
4	45	örs'
4	42	şapı
4	52	ü'lü
4	1	ön k
4	1	şofb
4	23	ögen
4	5	ölçs
4	3	çıkr
4	0	i̇bh
4	47	😒let
4	0	i̇'d
4	48	ıkın
4	0	üak′
4	1	ç'se
4	43	😅len
4	47	😼let
4	0	i̇′l
4	53	ç’ci
4	68	çıka
4	0	öyk′
4	0	önka
4	50	ğ'le
4	52	üʼlü
4	61	çite
4	5	şıng
4	25	ünüm
4	0	ülma
4	5	üşüd
4	0	çü.e
4	3	şipş
4	8	örkl
4	0	âsiy
4	22	😒ley
4	43	🙀len
4	5	😥led
4	49	çini
4	52	ö´sü
4	51	üşür
4	0	i̇le
4	1	ğʼse
4	0	şirz
4	1	çömç
4	56	çift
4	6	çays
4	22	😧ley
4	1	şaph
4	54	ğ'ce
4	1	ülfe
4	9	ökey
4	0	ştid
4	50	çʼle
4	50	ı’la
4	45	çölʼ
4	2	😝lei
4	0	ğ.’y
4	16	ğ'yi
4	47	😑let
4	38	çükü
4	16	öşre
4	51	😒ler
4	43	😄len
4	5	ürks
4	0	ösys
4	0	ğ.ic
4	3	öcec
4	14	üşüğ
4	0	ümmi
4	10	😽lem
4	2	😸lei
4	0	ştin
4	0	ştil
4	47	😩let
4	1	şnit
4	2	😷lei
4	10	😕lem
4	10	😣lem
4	62	çize
4	0	ç.im
4	0	çhd′
4	10	😷lem
4	38	ütük
4	9	öcüy
4	9	şovc
4	1	ü′se
4	0	ğ.si
4	1	özge
4	0	çema
4	13	üttü
4	51	😀ler
4	10	😯lem
4	0	öökg
4	0	übhe
4	2	çubu
4	51	😸ler
4	51	😽ler
4	0	i̇'s
4	37	şahı
4	23	üyen
4	0	i̇şk
4	0	ösgm
4	0	i̇şb
4	0	übük
4	2	şele
4	0	çasg
4	0	ü.se
4	48	öfle
4	0	çaşk
4	92	ölme
4	0	i̇nt
4	50	öykü
4	47	😔let
4	5	😭led
4	2	ıhhh
4	5	☺led
4	0	i̇kd
4	53	asan
4	0	öklü
4	0	ğ.'y
4	36	şomu
4	0	ğ.’l
4	47	😭let
4	0	çüle
4	0	ö.le
4	47	öden
4	0	i̇zb
4	4	çand
4	2	üçkâ
4	17	ğʼni
4	16	ı’da
4	63	ürke
4	0	ügü′
4	45	çat´
4	0	çöçe
4	0	ş.ni
4	0	öym´
4	5	😋led
4	0	ğ.ʼi
4	54	ğ´ce
4	10	😀lem
4	2	ıyyk
4	45	çamʼ
4	10	😞lem
4	2	çeşm
4	0	i̇sn
4	14	ğ´ye
4	1	çikl
4	0	şoho
4	52	ğ’si
4	0	i̇st
4	1	ğʼyl
4	1	şştl
4	22	😎ley
4	53	ıvır
4	0	çeka
4	9	öcüc
4	10	😒lem
4	52	ğ'li
4	0	ç.ni
4	1	çeyi
4	4	ğ’ns
4	0	ş.'s
4	0	çü.s
4	64	çoğu
4	6	ün´s
4	1	çepç
4	1	şüph
4	0	öym'
4	4	çıkt
4	10	övec
4	37	ümük
4	43	😊len
4	10	şapl
4	40	çiği
4	2	özyö
4	0	şost
4	0	i̇mk
4	6	şeke
4	0	ş.de
4	0	i̇lb
4	0	i̇zt
4	54	şans
4	47	😢let
4	2	😬lei
4	1	ğ’yl
4	9	çağd
4	2	😱lei
4	1	önşa
4	3	çorm
4	3	öğed
4	10	çatl
4	1	çöve
4	2	şunc
4	45	ırz'
4	0	şalp
4	50	ığıl
4	45	örk′
4	2	☻lei
4	42	üşül
4	53	ğ’ci
4	22	☻ley
4	47	😁let
4	1	şıvg
4	10	😡lem
4	43	😏len
4	0	i̇hs
4	53	ünlü
4	60	ürem
4	92	ütme
4	2	ızdı
4	49	şato
4	1	ömek
4	52	ü´sü
4	5	☻les
4	0	ğ.´s
4	44	üyeʼ
4	5	☹led
4	51	şiir
4	63	ölçe
4	0	i̇kö
4	0	ç.se
4	1	önva
4	38	atik
4	0	i̇şg
4	0	üfe′
4	0	i̇pe
4	69	çalı
